,name,iter,A,BA,ROC,MCC,F1,R,P
lr-21,Logistic Regression,21,0.7576374745417516,0.6905826689999353,0.6905826689999353,0.3068527034691016,0.6357861929250428,0.6905826689999353,0.6235140924938043
dt-21,Decision Tree,21,0.7922606924643585,0.705408646056128,0.7054086460561281,0.3481043915461638,0.6644916662200546,0.705408646056128,0.6474824328726325
rf-21,Random Forest,21,0.8024439918533605,0.7058461339036879,0.7058461339036879,0.3567788462180273,0.6714948855367254,0.7058461339036879,0.6545950155763239
xgb-21,XGBoost,21,0.7718940936863544,0.7156491023397498,0.7156491023397498,0.3480385477476797,0.6559903913522169,0.7156491023397498,0.6404258462057906
gnb-21,Gaussian Naive Bayes,21,0.8309572301425662,0.5948052368915678,0.5948052368915678,0.2305715912219128,0.6088250256764669,0.5948052368915678,0.6401907226375312
bnb-21,Bernoulli Naive Bayes,21,0.7617107942973523,0.6596344545984834,0.6596344545984834,0.2665603593365206,0.6227467050178294,0.6596344545984834,0.6112767687720249
svc-21,Support Vector,21,0.7637474541751528,0.6830643593233521,0.6830643593233521,0.2999065688847788,0.6358312020460358,0.6830643593233521,0.6228310502283105
lr-22,Logistic Regression,22,0.769857433808554,0.7144500615723637,0.7144500615723637,0.3452810347231388,0.6541499142901667,0.7144500615723637,0.6389822321166043
dt-22,Decision Tree,22,0.7637474541751528,0.6552757793764987,0.6552757793764988,0.2615609899000053,0.6215045188729399,0.6552757793764987,0.6101494252873563
rf-22,Random Forest,22,0.8126272912423625,0.7118413377406183,0.7118413377406183,0.3736368540381707,0.6815644033385968,0.7118413377406183,0.6647512475427189
xgb-22,XGBoost,22,0.7820773930753564,0.710528874197939,0.7105288741979391,0.3476554852815517,0.6602735296970481,0.710528874197939,0.6435246553552492
gnb-22,Gaussian Naive Bayes,22,0.824847250509165,0.5356309546957029,0.5356309546957029,0.1064462219826607,0.5375635184860698,0.5356309546957029,0.5795010845986984
bnb-22,Bernoulli Naive Bayes,22,0.7657841140529531,0.6564748201438849,0.6564748201438849,0.2643720273235267,0.6232577380118364,0.6564748201438849,0.6116674375578168
svc-22,Support Vector,22,0.7963340122199593,0.7300375915483829,0.7300375915483829,0.383032052033056,0.6788162645873672,0.7300375915483829,0.6594451931716082
lr-23,Logistic Regression,23,0.7535641547861507,0.6659537235076803,0.6659537235076803,0.2711741776709776,0.6215401863919838,0.6659537235076803,0.6107770182573332
dt-23,Decision Tree,23,0.7596741344195519,0.613973685916132,0.613973685916132,0.1995934681073871,0.5951562412655822,0.613973685916132,0.587383224011131
rf-23,Random Forest,23,0.8167006109979633,0.6753354073497958,0.6753354073497959,0.3300705466604567,0.6640054744525548,0.6753354073497958,0.6553402239448751
xgb-23,XGBoost,23,0.8167006109979633,0.7031239872966492,0.7031239872966492,0.3664721126119957,0.6798753984352361,0.7031239872966492,0.6652953586497891
gnb-23,Gaussian Naive Bayes,23,0.7942973523421588,0.6065687990148422,0.6065687990148422,0.2096999956035617,0.6047927574692583,0.6065687990148422,0.6031589183763097
bnb-23,Bernoulli Naive Bayes,23,0.7494908350305499,0.6413247780154255,0.6413247780154254,0.2346597738513162,0.6064705307399081,0.6413247780154255,0.5974089792271611
svc-23,Support Vector,23,0.7942973523421588,0.6510305269298076,0.6510305269298076,0.2758008563503346,0.6356416002351126,0.6510305269298076,0.6259118171502676
lr-24,Logistic Regression,24,0.7841140529531568,0.7561896428802903,0.7561896428802903,0.4078012526025207,0.6811688311688311,0.7561896428802903,0.6622839430143285
dt-24,Decision Tree,24,0.7576374745417516,0.7294866809255298,0.7294866809255297,0.3585365862824383,0.6525826341857879,0.7294866809255298,0.6400391551969625
rf-24,Random Forest,24,0.8472505091649695,0.7155518828180698,0.7155518828180698,0.4197624152547052,0.7096667376238794,0.7155518828180698,0.7043597148826349
xgb-24,XGBoost,24,0.8167006109979633,0.7531434312009851,0.7531434312009851,0.4290001505975955,0.7039632349000482,0.7531434312009851,0.6817557820280143
gnb-24,Gaussian Naive Bayes,24,0.8391038696537678,0.6051591159504829,0.6051591159504829,0.2607877114537892,0.622296659103966,0.6051591159504829,0.661684105630294
bnb-24,Bernoulli Naive Bayes,24,0.7718940936863544,0.7045336703610086,0.7045336703610086,0.3333653041421848,0.6509774054328509,0.7045336703610086,0.6358363464187328
svc-24,Support Vector,24,0.8044806517311609,0.6903720267029619,0.6903720267029619,0.3382428599596945,0.6647319904404234,0.6903720267029619,0.6502429667519182
lr-25,Logistic Regression,25,0.8044806517311609,0.7348337546179273,0.7348337546179273,0.3955758558510673,0.686762360446571,0.7348337546179273,0.6665862068965518
dt-25,Decision Tree,25,0.7352342158859471,0.6885086525374295,0.6885086525374294,0.2939457967326118,0.6216808914177334,0.6885086525374295,0.6145890788747932
rf-25,Random Forest,25,0.8228105906313645,0.7122788255881781,0.7122788255881781,0.3845131206177557,0.6890980152405075,0.7122788255881781,0.6741228070175438
xgb-25,XGBoost,25,0.8085539714867617,0.7094432562058461,0.7094432562058461,0.3667820825641294,0.6774973447369892,0.7094432562058461,0.660579407672431
gnb-25,Gaussian Naive Bayes,25,0.8391038696537678,0.5884859679823709,0.588485967982371,0.2341460136354091,0.6049879324215608,0.5884859679823709,0.6548956206035852
bnb-25,Bernoulli Naive Bayes,25,0.7861507128309573,0.6573497958390044,0.6573497958390044,0.2785396825948216,0.6349442379182156,0.6573497958390044,0.6232673267326733
svc-25,Support Vector,25,0.824847250509165,0.7357087303130468,0.7357087303130468,0.4157331586119985,0.702331942251297,0.7357087303130468,0.6833131710267655
lr-26,Logistic Regression,26,0.7739307535641547,0.7168481431071358,0.716848143107136,0.3508186656712052,0.6578397212543553,0.7168481431071358,0.6418893129770993
dt-26,Decision Tree,26,0.7739307535641547,0.6445978352453172,0.6445978352453172,0.2523407400442309,0.6208283183870542,0.6445978352453172,0.6100912904021712
